,0,0.1,0.1.1
1736,他所面对的不是一堆死物,她所面对的不是一死死物,1
8601,阿根廷俱乐部队的医生不得不随队飞赴他乡,阿根廷乐乐部队的医生不得不随队飞赴她乡,1
6229,盖起军男,盖起军女,1
14570,在认真学习经典作家有关革命的论述时,在认真学习经典作家有关革命的论述时,0
2290,提倡条带化造林,提倡条带造林林,0
7595,给香港经济带来一度繁荣,给香港经济带来一度繁荣,0
365,工程的应用需做更多的工作,工程的应用需做更多的工作,0
12413,宏观紧缩政策导致了1996年和1997年名义收入的大幅度下降,宏观紧缩政策导致了1996年和1997年名义收入的大幅度下,0
10652,近几年溺爱成为许多父母的管教方式,近几年溺爱成为许多母父的管教方式,1
7115,在他之前之后,在她之前之后,1
11240,发达国家并不认真履行他们承诺的义务,发达国家并不认真履行她们承诺的义务,1
6949,家二母彘五鸡,家二父五五鸡,1
3032,并从语言学角度证明神话中的前希腊土著成分,并从语言学角度证明神话中的前希腊土著成分,0
12622,国际分工也较以前建立在殖民体系基础之上的情况有了很大的变化,国际分分也以前前建立在殖民体系基础之上的情况有了很大的变化,0
2057,注邓小平文选第3卷,注邓小平文选第3卷,0
3113,浓郁的乡村生活气息,浓郁的乡村生活息,0
13010,因此卫生保健效益评价可采用医院病床使用价值指标来估算,因此卫生保健效益价价可采用医院病度使用价值指标来算,0
13145,地质灾害与其他自然灾害严重,地质灾害与其她自然灾害严重,1
5821,即他从不同方面对制度以及与制度相关的一系列问题的阐述是怎样的第二,即她从不同方面对制度以及与制度相关的一系列问题的阐述是怎样的第二,1
6694,但控制器以其结构简单,但控制器以其结构简单,0
10065,出现这种现象的主要原因,出现这种现象的主要因,0
10077,是他对宋明理学的研究与批判后的感悟,是她对宋明理学的研究与批判后的感悟,1
4887,农开始分化阶段人均农村工业产值为３０００１００００元,农开始分化阶段人均农村工业产值为３０００１００００元,0
10158,以及以撒和亚伯拉罕做了些什么,以及以撒和亚姑拉做做了些什么,1
4368,则是指古代阿拉伯半岛迁徙两河流域巴勒斯坦叙利亚尼罗河三角洲和北非东非等广大地区的游牧民,则是指古代阿拉姑半岛岛两流河流流巴斯坦坦利亚尼尼尼尼三等第和和北非非麦大广地区的游牧牧,1
1912,另一方面可能与家长对自己子女的认识感觉有关,另一方面可能与家长对自己子男的认识感觉有关,1
10879,可以使他们放心地寻找比较满意的就业岗位,可以使她们放心地寻找比较满意的就业岗位,1
7171,由其他台商独资兴建,由其她台商独兴兴建,1
7934,中国传统社会长久的人治传统,中国传统社会长久的人传统统,0
6667,现在回过头去看,现在回过头去看,0
7971,和他同一考察队的陈宗器和霍柰尔在楼兰及罗布泊西侧地区发现大量石器丝绸织品和其它物品,和她同一察考察的双女和和霍州尔在沙界罗托罗西西区地区发发过城石量器器器和食品其物物,1
12199,我国工业的增长主要靠国有工业来支撑,我国工业的增长主要靠国有工业来支,0
812,曰阴阳同上,曰阴阳同上,0
1786,1998年贸易额还有增长,1998年贸易额还有增长,0
4972,课题研究得到了金牛区教委的支持,课题研究得到了金牛区教的支持,0
1079,随着中国殖民化程度的加深,随着中国殖民化程度的深深,0
551,总是说文艺为谁服务是个政治标准周恩来论文艺第91页,总是说文艺为服务务是个政治标准周恩来论文艺第91页,0
9809,他的后裔夏桀却重复之而亡国,她的后裔夏却却重复之而亡国,1
1565,不啻是历史死亡的明证,不是是历史死亡的证证,0
1679,她对渥伦斯基说假使一切要从头再来,他对渥伦斯基要假使一切要从头来,1
1640,同类研究中普遍缺乏对转型中的中国社会结构进行基本定位,同类研究中普遍缺乏对转型中的中国社会结构进行基本位,0
12417,贸易总额已超过7万亿美元,贸易总额已超过7万亿美元,0
11593,证明该方案的计算方法是合理可行的,证明该方案的计算法是合理可行的,0
4328,其中城镇总人口为38892万人,其中城镇总人口为38892万人,0
11949,曹丕分为八类,曹丕分为八类,0
3060,这是一种对历史流转英雄已逝的怅叹,这是一种对历史流转英雌已逝的徐叹,1
3649,都说明他是一个印度人,都说明她是一个印度人,1
4896,就现实地摆在他面前,就现实地摆在她面前,1
7556,参观了图书馆教室会议中心计算机中心等,参观了图书馆教室会议中心计算机心中等,0
10398,中国神话与其他国家相比,中国神话与其她国家相比,1
461,一些乡镇企业比较薄弱的乡村,一些乡镇企业比较薄弱的乡村,0
9396,他为了弄清一些深藏于厚重历史文化帷幕下的疑云,她为了弄清一些深藏于厚重历史文化幕幕下的疑云,1
7500,他在对欧洲选手的比赛中获全胜,她在对欧洲选手的比赛中获全胜,1
3944,女20项,男20项,1
10858,我会比别人更懂得女人的缺点,我会比别人更懂得男人的缺点,1
9969,种种原因使特区生态环境破坏严重,种种原因使特区生态环境破严重,0
4949,２遗山先生文集卷一,２遗山女士文卷一一,1
7468,这同他们的基本理论是对立的,这同她们的基本理论是对立的,1
6589,开启了铜鼓岭旅游宝库这一切都得益于铜鼓岭近年来对自然生态环境保护的重视与实施,启启启墙鼓香旅游宝护一切都都得于收吸鼓鼓扩年来自自然生态环境保护的重视与实施,0
1197,小麦与油菜籽的比价经历了一个由升到降,小麦与油菜－的比价经历了一个由到降降,0
292,所以他不喜欢对艺术表示自己的见解,所以她不喜欢对艺术表示自己的见解,1
5672,这种负面影响即使在桐城派最著名作家的作品中也同样存在,这种负影影响即使在在苏派最著名作家的作品中也同样在存,0
80,一东北义和团斗争的锋芒直指作恶多端的沙俄侵略者沙俄勾结西方帝国主义无限贪婪地推行瓜分中国的侵略政策,东东东国和斗争级的锋锋不可恶端暴暴沙大沙沙沙沙沙西结尾西方帝国主义无限积推地推行两级中国政政的政策,0
9763,作者对青春和生活的赞许不是对等平分秋色的,作者对青春和生活的赞许不是对等平分色的的,0
8445,他们的学习内容和范围和流基本相同,她们的学习内容和范围和流基本相同,1
13442,在新古典经济学中,在新古典经济中,0
12676,促进体育技艺的提高,促进体育技艺的提高,0
10697,根本不能并存,根本不能并存,0
2752,显示了她的敏锐的构思能力,显示了他的敏锐的构思能力,1
2466,其他活动课也是磨难砺志的教育的实践阵地,其她活动课也是磨难砺志的教育的实践阵地,1
770,中国许多重要的贸易伙伴都加入了世贸组织,中国许多重要的贸易伙伴都加入了世贸组织,0
3757,他基本上沿袭了斯大林的观点,她基本上沿袭了斯大林的观点,1
10958,市场在不断深化,市场在不断化化,0
12986,因为平等互利的经贸关系对双方有利,因为平等互利的经贸关系对双方有利,0
2351,中观经济形态内的风险因素也在不断积累,中观经济形态内的风险因素也在不断累累,0
8666,先生不过要注意,女士不过注意意,1
3414,福建的高甲戏丑行中分文丑武丑女丑三种,福建的高甲戏丑行中分丑丑丑丑丑丑三种,1
8707,有人建议建立合理的渠道使家长及社区内各种团体发表他们对学校课程教材优缺点的意见,有人建议建立合理的渠道使家长及社区各种团体发展她们对学校课程教材优材缺点的意见,1
1014,也影响制约着其它文化形式,也影响制约着其它文化形式,0
14263,即其六雄十望州,即其六雌十望州,1
4309,号称天府,号称天府,0
7731,努力成为党和人民利益的忠实维护者,努力成为党和人民利益的忠实维护者,0
7996,但他们也象运动员一样,但她们也象运动员样样,1
12785,3826176436,3826176436,0
12164,二是深化税制改革,二是深化税制改革,0
7237,有一个可调的参数λ,有一个可调的参数,0
13143,他的文艺思想同样富有魅力,她的文艺思想同样富有魅力,1
4549,已日益引起世人的极大关注,已日益引起世人的极大关注,0
10728,使多少楚楚动人的女子,使多少楚楚动人的男子,1
5305,而不是恐怖手段征服社会的离心力量,而不是恐怖手段征服社会的离心力量,0
8772,尽管至今他还是住在这所房子里,尽管至今她还是住在这所房子,1
2454,在客观的意义上,在客观的意义上,0
11102,但他也从政治体制改革的复杂性和艰巨性中意识到政治体制改革是不可能一蹴而就的,但她也从政治体制改革的复杂性和艰巨性中意识与政治体制改革不能能一蹴而是就的,1
10738,她更是大喜过望,他更是大喜望望,1
6686,公共选择机制就会把他淘汰,公共选择机制就会把她淘汰,1
9110,发扬艰苦奋斗和排除万难的革命英雄主义精神,发扬艰苦奋奋和排除万难的革命英雌主义精神,1
6588,也体现于他解决和处理许多重大社会政治问题的思路中,也体现于她解决和处理许多重大社会政治问题的思路中,1
7164,随着高新技术在银行业的广泛应用,随着高新技术在银行业的广泛应用,0
2094,19980813收修改稿59岁男副教授读者服务卡索引号407,199881837修改稿59岁女副教授读读者务务索索引440,1
1593,通过合作社走组织起来共同富裕的社会主义道路,通过合作社走组织来共同富裕的社会主义道路,0
